testName	seed	initInt	finalInt	nCircles	rStart	rEnd	biasType	biasSigma	ampType	ampParam1	ampParam2	growRate	brightStep	ROIspacing	inSmall	inLarge	onBound	outAll	isNegative
Growth‐vs‐Brightness	168	1197.1	-17223	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	4	13	1
Growth‐vs‐Brightness	169	560.206	-27401.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	3	15	1
Growth‐vs‐Brightness	170	-558.112	-31867.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	171	-315.725	-20302.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	172	2765.62	37241.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	8	8	0	12	0
Growth‐vs‐Brightness	173	3031.39	46349.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	9	10	2	10	0
Growth‐vs‐Brightness	174	-48.7944	-34230.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	0	3	3	17	1
Growth‐vs‐Brightness	175	429.261	-16002.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	1	2	1	18	1
Growth‐vs‐Brightness	176	847.208	3671.71	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	177	565.035	2224.26	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	4	10	0
Growth‐vs‐Brightness	178	-1382.41	-31569.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	2	4	3	16	1
Growth‐vs‐Brightness	179	644.865	-1297.03	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	1
Growth‐vs‐Brightness	180	2704.32	36238.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	9	10	2	10	0
Growth‐vs‐Brightness	181	1354.63	35753.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	8	9	1	11	0
Growth‐vs‐Brightness	182	1160.63	2833.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	0
Growth‐vs‐Brightness	183	852.456	6428.38	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	184	31.0589	-18978.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	185	905.897	2115.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	186	-500.469	-14448.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	4	10	1
Growth‐vs‐Brightness	187	-1274.85	-58113.7	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	2	8	5	12	1
Growth‐vs‐Brightness	188	287.778	-2772.05	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	189	1807.79	23304.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	5	0	15	0
Growth‐vs‐Brightness	190	1683.31	19679.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	191	-832.577	-27546.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	1	5	2	15	1
Growth‐vs‐Brightness	192	-573.684	-28184.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	9	4	11	1
Growth‐vs‐Brightness	193	-148.927	-5505.11	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	3	14	1
Growth‐vs‐Brightness	194	626.345	5874.94	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	195	-394.345	-18147.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	9	3	11	1
Growth‐vs‐Brightness	196	632.741	-6175.06	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	3	6	3	14	1
Growth‐vs‐Brightness	197	-772.939	-15709.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	5	9	4	11	1
Growth‐vs‐Brightness	198	1481.92	3187.96	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	199	3485.94	36030	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
Growth‐vs‐Brightness	200	1480.91	7660.81	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	3	13	0
Growth‐vs‐Brightness	201	-1506.92	-48753.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	3	6	4	14	1
Growth‐vs‐Brightness	202	-61.5682	-28316.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	203	4466.9	44927.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	8	8	1	12	0
Growth‐vs‐Brightness	204	2634.68	34622.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	7	7	0	13	0
Growth‐vs‐Brightness	205	-722.08	-12054.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
Growth‐vs‐Brightness	206	-356.186	-8961.72	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	8	11	3	9	1
Growth‐vs‐Brightness	207	2681.46	36612.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	208	-216.63	-21249.7	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	3	7	1	13	1
Growth‐vs‐Brightness	209	-1052.55	-18020.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	210	-177.774	-8169.59	20	5	6	uniform	NaN	uniform	0	10	0.001	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	121	-309.37	-47201.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	122	-1991.98	-62569.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	6	5	14	1
Growth‐vs‐Brightness	123	1356.08	42334.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	9	12	4	8	0
Growth‐vs‐Brightness	124	2564.11	35915.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	7	9	3	11	0
Growth‐vs‐Brightness	125	1096.43	30416.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	126	574.207	-47824.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	127	1140.45	35587.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	5	0	15	0
Growth‐vs‐Brightness	128	864.016	22261.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	129	746.89	-1636.91	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	3	14	1
Growth‐vs‐Brightness	130	1795.21	18707.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	131	1091.41	2301.21	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	7	9	3	11	0
Growth‐vs‐Brightness	132	118.491	19277	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	1	15	0
Growth‐vs‐Brightness	133	2276.66	67729.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
Growth‐vs‐Brightness	134	287.976	-5519.04	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	3	0	17	1
Growth‐vs‐Brightness	135	785.925	-16573.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	136	1211.75	-44268.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	1
Growth‐vs‐Brightness	137	113.626	12952.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	1	14	0
Growth‐vs‐Brightness	138	-336.514	-34470.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	1	3	2	17	1
Growth‐vs‐Brightness	139	-439.557	2911.67	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	140	751.49	-26738.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	1
Growth‐vs‐Brightness	141	2942.01	27808.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
Growth‐vs‐Brightness	142	1161.94	-26311.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	3	2	17	1
Growth‐vs‐Brightness	143	-727.421	-44256	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	3	15	1
Growth‐vs‐Brightness	144	3195.76	89447.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	8	0	12	0
Growth‐vs‐Brightness	145	2743.47	79552.7	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	7	8	2	12	0
Growth‐vs‐Brightness	146	2939.55	55958.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	7	9	2	11	0
Growth‐vs‐Brightness	147	339.958	-22440.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	3	1	17	1
Growth‐vs‐Brightness	148	659.006	-9208.86	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	1	12	1
Growth‐vs‐Brightness	149	990.835	4661.54	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	3	1	17	0
Growth‐vs‐Brightness	150	247.449	5780.54	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	151	2248.39	44899.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	0	15	0
Growth‐vs‐Brightness	152	1120.07	26982.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	9	1	11	0
Growth‐vs‐Brightness	153	-1458.41	-61065.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	9	5	11	1
Growth‐vs‐Brightness	154	2180.4	43736.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	9	1	11	0
Growth‐vs‐Brightness	155	168.692	-38786.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	4	14	1
Growth‐vs‐Brightness	156	1388.86	856.573	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	9	3	11	1
Growth‐vs‐Brightness	157	-166.208	-7255.73	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	158	364.52	-28219.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	3	2	17	1
Growth‐vs‐Brightness	159	160.207	13379.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	1	14	0
Growth‐vs‐Brightness	160	56.2642	3072.16	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
Growth‐vs‐Brightness	161	540.333	5479.16	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	10	2	10	0
Growth‐vs‐Brightness	162	1236.62	15545.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	163	264.494	-43674.7	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	9	5	11	1
Growth‐vs‐Brightness	164	-186.004	-33575.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	1
Growth‐vs‐Brightness	165	-200.269	-52417.7	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	3	2	17	1
Growth‐vs‐Brightness	166	-1466.56	-56034.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	6	3	14	1
Growth‐vs‐Brightness	167	1194.04	27577.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	168	1179.7	-35660.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	7	4	13	1
Growth‐vs‐Brightness	169	536.627	-55386.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	3	15	1
Growth‐vs‐Brightness	170	-584.476	-63202.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	171	-331.604	-40304.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	172	2799.26	71751.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	8	0	12	0
Growth‐vs‐Brightness	173	3070.41	89706.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	9	10	2	10	0
Growth‐vs‐Brightness	174	-80.11	-68443.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	0	3	3	17	1
Growth‐vs‐Brightness	175	416.468	-32447.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	1	2	1	18	1
Growth‐vs‐Brightness	176	850.429	6499.43	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	177	565.158	3883.62	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	10	4	10	0
Growth‐vs‐Brightness	178	-1408.41	-61782.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	4	3	16	1
Growth‐vs‐Brightness	179	644.116	-3239.68	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	1
Growth‐vs‐Brightness	180	2734.4	69803.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	9	10	2	10	0
Growth‐vs‐Brightness	181	1384.9	70182.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	9	1	11	0
Growth‐vs‐Brightness	182	1162.65	4508.99	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	0
Growth‐vs‐Brightness	183	857.365	12009.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	184	13.1122	-38006.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	185	907.905	3327.71	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	186	-513.608	-28409.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	10	4	10	1
Growth‐vs‐Brightness	187	-1326.46	-115004	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	8	5	12	1
Growth‐vs‐Brightness	188	285.949	-5833.72	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	189	1828.04	44821.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	5	0	15	0
Growth‐vs‐Brightness	190	1699.5	37691.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	191	-857.664	-54286.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	1	5	2	15	1
Growth‐vs‐Brightness	192	-597.272	-55818.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	9	4	11	1
Growth‐vs‐Brightness	193	-152.949	-10865.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	3	14	1
Growth‐vs‐Brightness	194	632.047	11129.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	195	-411.102	-35917	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	9	3	11	1
Growth‐vs‐Brightness	196	625.964	-12989.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	6	3	14	1
Growth‐vs‐Brightness	197	-787.86	-30660.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	9	4	11	1
Growth‐vs‐Brightness	198	1483.76	4895.86	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	199	3516.31	68604.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
Growth‐vs‐Brightness	200	1486.23	13846	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	3	13	0
Growth‐vs‐Brightness	201	-1547.25	-96039.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	6	4	14	1
Growth‐vs‐Brightness	202	-86.3923	-56596	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	203	4503.52	85424.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	8	1	12	0
Growth‐vs‐Brightness	204	2663.7	66640	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	7	7	0	13	0
Growth‐vs‐Brightness	205	-733.719	-23398	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
Growth‐vs‐Brightness	206	-362.448	-17573.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	8	11	3	9	1
Growth‐vs‐Brightness	207	2711.74	70574.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	208	-237.458	-42303.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	7	1	13	1
Growth‐vs‐Brightness	209	-1069.24	-35005	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	210	-183.196	-16166.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	211	1476.35	9772.87	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	212	1216.02	-5615.45	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	2	3	1	17	1
Growth‐vs‐Brightness	213	-889.643	-72989.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	1	4	3	16	1
Growth‐vs‐Brightness	214	1189.14	-32078.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	1	15	1
Growth‐vs‐Brightness	215	-362.075	-121780	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	4	10	7	10	1
Growth‐vs‐Brightness	216	-2347.29	-67868.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	11	8	9	1
Growth‐vs‐Brightness	217	838.429	-30530.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	5	9	5	11	1
Growth‐vs‐Brightness	218	-1073.69	-124664	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	1	6	5	14	1
Growth‐vs‐Brightness	219	694.107	-25100.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	1	2	0	18	1
Growth‐vs‐Brightness	220	238.578	6409.43	20	5	6	uniform	NaN	uniform	0	10	0.001	0.2	"1.1,1.1,1.1,1.1,1.1"	7	11	5	9	0
Growth‐vs‐Brightness	151	2301.05	108928	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	4	5	0	15	0
Growth‐vs‐Brightness	152	1160.24	65816.1	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	8	9	1	11	0
Growth‐vs‐Brightness	153	-1536.54	-150555	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	6	9	5	11	1
Growth‐vs‐Brightness	154	2243.39	106134	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	8	9	1	11	0
Growth‐vs‐Brightness	155	114.068	-97274.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	4	6	4	14	1
Growth‐vs‐Brightness	156	1385.68	54.9566	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	5	9	3	11	1
Growth‐vs‐Brightness	157	-171.099	-17894.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	158	331.15	-71129.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	2	3	2	17	1
Growth‐vs‐Brightness	159	172.537	33220.7	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	4	6	1	14	0
Growth‐vs‐Brightness	160	60.7935	7600.53	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
Growth‐vs‐Brightness	161	555.578	12902.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	8	10	2	10	0
Growth‐vs‐Brightness	162	1259.3	37031.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	163	200.527	-109647	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	4	9	5	11	1
Growth‐vs‐Brightness	164	-219.719	-83694.2	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	1
